,popularity,price_tier,outdoors,good_for_groups,has_credit_card,good_for_kids,has_delivery,caters
765,1,2,1,1,1,1,1,0
766,2,1,1,1,1,1,1,1
767,1,1,1,1,1,1,1,1
768,0,1,0,0,1,0,0,0
769,2,2,1,1,1,1,1,1
770,1,2,1,1,1,1,1,1
771,1,2,1,1,1,1,1,1
772,1,1,1,1,1,1,1,0
773,1,1,1,1,1,1,1,1
774,2,2,1,1,0,1,1,1
775,0,2,1,1,0,1,1,1
776,0,2,0,0,1,0,1,1
777,2,2,1,0,1,1,0,1
778,1,2,1,1,1,1,1,1
779,1,1,1,1,1,1,1,1
780,0,1,1,1,0,1,1,1
781,1,1,1,1,0,1,1,1
782,1,2,1,0,1,0,0,0
783,1,1,1,1,1,1,1,0
784,2,2,1,1,0,1,1,1
785,0,3,0,0,1,0,0,1
786,2,2,1,1,1,1,1,1
787,1,2,1,1,1,1,1,1
788,0,2,0,0,1,0,1,1
789,1,2,1,1,1,1,1,1
790,1,2,0,0,1,0,1,1
791,2,2,1,1,1,1,1,1
792,2,2,1,1,1,1,1,1
793,0,1,1,1,1,1,1,1
794,1,2,1,1,1,1,1,1
795,1,1,1,1,1,1,1,1
796,2,1,1,1,1,1,1,1
797,2,1,1,1,1,1,1,1
798,1,1,1,1,1,1,1,1
799,2,2,1,1,1,1,1,1
800,0,2,1,1,1,1,1,1
801,2,2,1,1,1,1,1,1
802,0,2,1,0,1,0,0,0
803,1,2,1,0,1,0,1,1
804,1,2,1,1,0,1,0,1
805,2,3,1,1,1,1,1,0
806,2,2,1,1,1,1,1,1
807,2,2,1,1,1,1,1,1
808,1,1,0,1,1,0,1,1
809,1,1,1,1,1,1,1,1
810,1,1,0,0,1,0,1,1
811,0,2,0,0,1,0,0,1
812,1,2,1,1,1,1,1,1
813,1,2,1,1,1,1,1,1
814,1,2,1,1,1,1,1,0
815,2,2,1,1,1,1,1,1
816,2,2,1,1,1,1,1,1
817,1,2,1,1,0,1,1,1
818,2,3,1,1,1,1,1,1
819,2,1,1,1,1,1,1,1
820,1,4,0,0,0,0,0,0
821,2,1,1,1,1,1,1,1
822,2,2,1,1,1,1,1,1
823,1,1,1,1,1,1,1,1
824,1,2,1,1,1,1,1,1
825,1,1,1,0,1,0,1,0
826,2,2,1,1,1,1,1,1
827,1,1,1,1,1,1,1,1
828,1,2,1,1,1,1,1,1
829,0,1,0,1,1,1,1,0
830,2,2,1,1,1,1,1,1
831,1,4,1,1,1,1,1,1
832,1,2,1,1,1,1,1,1
833,2,2,1,1,1,1,1,1
834,0,2,1,1,0,1,1,1
835,2,2,1,1,1,1,1,1
836,1,3,1,1,0,1,1,1
837,2,2,1,1,1,1,1,1
838,1,2,1,1,1,1,1,1
839,1,1,1,1,1,0,1,1
840,2,2,1,1,1,1,1,1
841,2,1,0,0,1,0,1,1
842,1,1,1,1,1,1,1,1
843,1,1,1,1,0,1,0,1
844,2,3,0,0,1,0,0,0
845,0,2,1,1,0,1,1,1
846,1,1,1,1,1,1,1,1
847,1,2,1,1,0,1,1,1
848,0,1,1,1,1,1,1,1
849,0,2,1,1,1,1,1,1
850,0,2,0,0,0,0,1,1
851,1,1,1,1,1,1,1,1
852,2,2,1,1,1,1,1,1
853,1,2,1,1,1,1,1,1
854,1,2,0,0,1,0,0,1
855,2,2,1,0,1,0,1,1
856,2,2,1,1,1,1,1,1
857,0,1,1,1,1,1,1,1
858,2,2,1,1,1,1,1,1
859,0,2,1,1,1,1,1,1
860,2,2,1,1,1,1,1,1
861,2,2,1,1,1,1,1,1
862,1,1,0,0,1,0,1,0
863,1,1,1,0,1,0,1,1
864,2,2,1,1,1,1,1,1
865,1,2,1,1,1,1,1,1
866,1,2,1,1,1,1,1,1
867,2,2,1,1,1,1,1,1
868,1,2,1,1,1,1,1,0
869,1,1,1,1,1,1,1,1
870,2,2,0,1,1,1,1,1
871,2,2,1,1,1,1,1,1
872,1,2,1,1,1,1,1,1
873,2,2,1,1,1,1,1,1
874,2,2,1,1,1,1,1,1
875,2,2,1,1,1,1,1,1
876,2,2,1,1,1,1,1,1
877,1,2,1,1,0,1,1,1
878,1,1,0,0,1,1,0,1
879,0,2,0,0,1,1,0,0
880,1,1,1,1,1,1,1,1
881,1,1,0,0,1,0,1,1
882,1,2,1,1,1,1,1,1
883,1,1,1,0,1,1,1,1
884,2,1,0,0,1,0,1,1
885,0,1,0,0,1,0,1,0
886,0,1,0,1,1,1,1,1
887,1,1,1,1,1,1,1,1
888,0,2,1,1,0,1,1,0
889,2,2,1,1,1,1,1,1
890,1,1,1,1,1,1,1,1
891,0,1,1,1,1,1,1,1
892,1,1,1,1,1,1,1,1
893,1,2,1,1,1,1,1,1
894,0,2,1,1,1,1,1,1
895,2,2,1,1,1,1,1,1
896,1,1,1,1,0,1,1,0
897,0,2,1,1,1,1,0,0
898,0,2,0,0,0,0,0,0
899,0,1,1,1,1,1,1,1
900,2,1,1,0,1,1,0,1
901,2,2,1,1,1,1,1,1
902,2,2,1,1,1,1,1,1
903,1,2,1,1,1,1,1,1
904,1,1,1,1,1,1,1,0
905,1,1,1,1,1,1,1,1
906,1,2,1,1,1,1,1,1
907,2,2,1,1,1,1,1,1
908,1,1,1,1,1,1,1,0
909,0,1,1,1,1,1,1,1
910,1,2,1,1,1,1,1,1
911,2,2,1,1,1,1,1,1
912,2,2,1,1,1,1,1,1
913,1,1,1,1,1,1,1,1
914,1,1,1,1,1,1,1,1
915,0,1,1,1,1,1,1,1
916,1,2,1,0,1,0,0,1
917,2,2,1,1,1,1,1,1
918,0,1,1,1,1,1,1,1
919,0,2,1,0,0,0,1,0
920,0,1,0,1,1,1,1,0
921,2,2,1,1,1,1,1,1
922,2,3,1,1,1,1,1,0
923,1,1,1,1,1,1,1,0
924,1,2,0,0,1,1,1,1
925,0,1,1,1,1,1,1,1
926,0,1,1,1,1,1,1,1
927,2,2,1,1,1,1,1,1
928,2,2,1,1,1,1,1,1
929,0,1,1,1,1,1,1,1
930,2,2,1,1,1,1,1,1
931,0,1,1,1,1,1,1,1
932,2,2,1,1,1,1,1,1
933,1,1,1,1,1,1,1,1
934,0,2,0,0,1,0,1,1
935,2,2,1,1,1,1,1,1
936,0,1,0,0,1,0,1,0
937,1,1,0,0,1,1,0,1
938,0,1,1,1,0,1,1,0
939,1,1,1,1,1,1,1,1
940,1,2,1,1,1,1,1,1
941,0,2,1,1,1,1,1,0
942,0,2,1,1,0,1,1,0
943,2,1,1,0,1,0,1,1
944,2,2,1,1,1,1,1,0
945,2,1,1,1,1,1,1,1
946,2,2,1,1,1,1,1,1
947,2,1,1,0,1,1,1,1
948,1,2,1,1,1,1,1,1
949,2,3,1,1,1,1,1,0
950,1,2,1,1,1,1,1,1
951,2,2,1,1,1,1,1,1
952,0,2,1,1,1,1,1,1
953,0,1,1,1,1,1,1,1
954,0,1,1,1,1,1,1,1
955,2,2,1,1,1,1,1,1
956,1,1,1,1,1,1,1,1
957,0,1,1,1,1,1,1,1
958,2,2,1,1,1,1,1,1
959,1,2,1,1,1,1,1,1
960,2,2,1,1,1,1,1,1
961,2,2,0,1,1,1,1,0
962,1,1,1,1,1,1,1,0
963,2,1,1,1,0,1,1,1
964,1,2,1,1,0,1,1,1
965,2,1,1,0,1,1,0,1
966,0,2,1,1,0,1,1,1
967,0,1,1,1,1,1,1,1
968,2,2,1,1,1,1,1,1
969,1,1,1,1,1,1,1,1
970,2,1,0,0,1,0,1,1
971,1,1,1,1,1,1,1,0
972,2,2,1,1,0,1,1,1
973,1,2,1,1,1,1,1,1
974,2,1,1,1,1,1,1,1
975,1,2,1,1,1,1,1,1
976,0,2,0,0,1,0,0,0
977,1,1,1,1,1,1,1,1
978,1,3,1,1,1,1,1,1
979,2,2,1,1,1,1,1,1
980,0,1,1,1,1,1,1,0
981,0,2,0,0,1,0,1,1
982,2,2,1,1,1,1,1,1
983,2,2,1,1,1,1,1,1
984,2,1,1,1,1,1,1,1
985,1,2,1,1,1,1,1,0
986,0,2,1,1,0,1,1,1
987,0,1,0,1,1,1,1,0
988,0,1,1,1,1,1,1,1
989,1,4,1,1,1,1,1,1
990,2,2,1,1,1,1,1,1
991,2,4,1,1,1,1,1,1
992,0,1,0,0,1,0,1,1
993,2,1,1,0,1,1,1,1
994,1,1,1,1,1,1,1,0
995,2,1,0,0,1,0,0,1
996,2,2,1,1,1,1,1,1
997,1,1,1,1,1,1,1,1
998,2,3,1,1,1,1,1,1
999,0,1,1,1,1,1,1,1
1000,0,1,1,1,1,1,1,0
1001,2,1,1,1,1,1,1,1
1002,2,2,1,1,1,1,1,1
1003,1,1,1,1,1,1,1,1
1004,2,2,1,1,1,1,1,1
1005,2,1,1,1,1,1,1,1
1006,0,1,1,1,1,1,1,1
1007,1,2,0,0,1,0,1,1
1008,1,1,1,1,1,1,1,0
1009,2,1,1,1,1,1,1,1
1010,2,1,1,1,1,1,1,1
1011,1,1,1,1,1,1,1,1
1012,2,2,1,1,1,1,1,1
1013,1,4,1,1,1,1,1,1
1014,2,2,1,1,1,1,1,1
1015,0,2,1,1,0,1,1,1
1016,1,1,0,0,1,0,0,1
1017,1,2,1,1,1,1,1,1
1018,2,2,1,1,1,1,1,1
1019,2,2,1,1,1,1,1,1
1020,2,2,1,1,1,1,1,1
1021,1,2,1,1,1,1,1,1
1022,0,1,1,1,1,1,1,0
1023,1,1,1,1,1,1,1,1
1024,1,1,1,1,1,1,1,0
1025,2,2,0,0,1,0,1,1
1026,0,1,1,0,0,0,1,1
1027,0,1,1,1,1,1,1,1
1028,1,3,1,1,1,1,1,1
1029,0,1,1,1,1,1,1,1
1030,0,1,1,0,1,0,1,1
1031,2,2,1,1,1,1,1,0
1032,1,1,1,0,1,0,1,1
1033,2,2,1,1,1,1,1,1
1034,2,2,0,0,1,0,0,1
1035,1,2,1,0,1,0,0,1
1036,1,2,1,1,0,1,1,1
1037,0,2,1,1,0,1,1,0
1038,1,2,1,1,1,1,1,1
1039,1,2,0,1,1,1,1,0
1040,1,1,1,0,0,0,1,0
1041,1,1,1,1,1,1,1,1
1042,1,2,1,1,1,1,1,1
1043,2,2,1,1,1,1,1,1
1044,2,1,1,1,1,1,1,1
1045,2,2,1,1,1,1,1,1
1046,0,1,1,1,0,1,1,0
1047,2,1,1,1,1,1,1,1
1048,1,1,0,0,1,0,1,1
1049,1,1,1,1,1,1,1,1
1050,0,1,1,1,1,1,1,0
1051,2,2,1,1,1,1,1,1
1052,2,2,1,1,1,1,1,1
1053,1,2,1,1,1,1,1,1
1054,0,1,1,1,1,1,1,1
1055,1,3,0,0,1,0,0,1
1056,1,2,1,0,0,0,0,1
1057,0,1,1,1,1,1,1,1
1058,2,2,1,1,1,1,1,1
1059,1,1,1,1,1,1,1,1
1060,0,1,0,0,1,0,1,0
1061,1,2,0,0,1,0,1,1
1062,2,2,1,1,0,1,1,1
1063,1,1,1,1,1,1,1,0
1064,2,2,1,1,1,1,1,1
1065,2,1,1,1,1,1,1,1
1066,1,2,1,1,0,1,1,1
1067,1,1,1,1,1,1,1,1
1068,1,2,1,0,1,0,0,0
1069,2,2,1,1,1,1,1,1
1070,0,1,1,1,1,1,1,1
1071,0,2,0,0,1,0,1,1
1072,2,2,1,1,1,1,1,1
1073,1,1,1,1,1,1,1,1
1074,1,1,1,1,1,1,1,1
1075,2,2,1,1,1,1,1,1
1076,2,2,1,1,1,1,1,1
1077,0,1,1,1,1,1,1,1
1078,1,2,1,1,1,1,1,1
1079,2,2,1,1,1,1,1,1
1080,2,2,1,1,1,1,1,1
1081,0,1,1,1,1,1,1,1
1082,2,2,1,1,1,1,1,1
1083,0,1,1,1,1,1,1,1
1084,2,2,1,1,1,1,1,1
1085,0,1,1,1,1,1,1,1
1086,0,1,1,1,1,1,1,1
1087,2,2,1,0,1,0,1,1
1088,0,1,1,1,1,1,1,1
1089,2,2,1,1,0,1,1,1
1090,2,1,1,0,1,0,1,1
1091,0,2,0,0,1,0,1,0
1092,2,2,1,1,1,1,1,1
1093,0,2,1,1,1,1,1,1
1094,1,1,1,1,1,1,1,1
1095,1,1,1,1,1,1,1,1
1096,1,1,1,1,1,1,1,1
1097,1,1,1,1,1,1,1,1
1098,0,1,0,0,0,0,0,0
1099,1,2,1,1,0,1,1,1
1100,2,1,1,1,1,1,1,1
1101,0,1,1,1,1,1,1,0
1102,0,1,0,0,1,0,0,0
1103,1,2,1,1,1,1,1,1
1104,1,2,1,1,1,1,1,1
1105,2,3,1,1,1,1,1,1
1106,1,2,1,1,0,1,1,1
1107,2,1,1,1,1,1,1,1
1108,1,1,0,0,1,1,1,1
1109,0,1,1,1,1,1,1,1
1110,0,1,1,1,1,1,1,1
1111,2,1,1,1,1,1,1,1
1112,1,1,1,1,1,1,1,1
1113,1,2,1,1,1,1,1,1
1114,2,2,1,1,1,1,1,1
1115,1,1,1,1,0,1,1,1
1116,0,2,0,1,1,1,1,1
1117,2,2,1,1,1,1,1,1
1118,0,1,1,1,1,1,1,1
1119,2,2,1,1,1,1,1,1
1120,0,1,0,0,1,0,1,0
1121,1,2,1,1,0,1,1,1
1122,2,2,1,1,1,1,1,1
1123,1,1,1,1,1,1,1,1
1124,0,2,1,1,1,1,1,1
1125,0,1,1,1,1,1,1,1
1126,1,1,1,1,1,1,1,1
1127,2,1,1,0,1,1,1,1
1128,0,1,1,1,1,1,1,0
1129,1,2,1,1,1,1,1,0
1130,2,2,1,0,1,0,1,1
1131,1,2,1,1,1,1,1,1
1132,2,2,1,1,1,1,1,1
1133,2,2,1,1,1,1,1,1
1134,1,1,1,1,1,1,1,1
1135,1,2,1,1,1,1,1,1
1136,2,3,1,1,1,1,1,1
1137,0,1,1,1,1,1,1,0
1138,1,1,1,1,0,1,1,0
1139,1,1,1,1,1,1,1,1
1140,0,1,1,1,0,1,1,1
1141,0,2,1,1,0,1,1,1
1142,0,2,1,1,0,1,1,1
1143,0,2,0,0,1,0,1,0
1144,1,1,1,1,1,1,1,1
1145,1,1,1,1,1,1,1,1
1146,2,1,0,0,1,1,1,1
1147,1,1,1,1,1,1,1,1
1148,1,1,0,0,1,0,1,1
1149,1,1,1,1,1,1,1,0
1150,1,1,1,1,1,1,1,1
1151,0,2,0,0,0,0,1,0
1152,1,2,1,1,0,1,1,1
1153,1,1,0,0,1,0,0,0
1154,0,2,1,1,1,1,1,0
1155,0,1,1,1,1,1,1,1
1156,2,2,1,0,1,1,1,1
1157,0,1,1,1,1,1,1,1
1158,0,1,1,1,1,1,1,1
1159,0,1,0,0,1,0,1,1
1160,1,2,1,1,1,1,1,1
1161,2,2,1,1,1,0,1,0
1162,1,2,1,1,1,1,1,1
1163,1,2,1,1,1,1,1,1
1164,1,1,1,1,1,1,1,1
1165,1,2,1,1,1,1,1,1
1166,1,1,1,1,1,1,1,1
1167,2,2,1,1,1,1,1,1
1168,0,1,0,0,0,1,0,1
1169,0,1,1,1,1,1,1,1
1170,2,2,1,1,1,1,1,1
1171,1,2,1,1,0,1,1,1
1172,1,2,1,1,1,1,1,1
1173,0,2,1,1,1,1,1,1
1174,1,2,1,1,1,1,1,1
1175,0,1,1,1,1,1,1,1
1176,2,2,1,1,1,1,1,1
1177,1,2,1,1,0,1,1,1
1178,1,2,1,1,1,1,1,1
1179,0,1,1,1,1,1,1,0
1180,0,1,1,1,1,1,1,0
1181,2,2,1,1,1,1,1,1
1182,0,1,1,1,1,1,1,1
1183,1,2,1,1,1,1,1,1
1184,1,1,1,0,1,0,0,1
1185,0,2,1,1,1,1,1,1
1186,0,1,0,1,1,1,1,0
1187,0,1,1,1,1,1,1,0
1188,0,2,1,1,1,1,1,1
1189,1,1,1,1,1,1,1,1
1190,0,1,1,0,1,0,1,1
1191,2,2,1,1,1,1,1,1
1192,2,2,1,1,1,1,1,1
1193,2,2,1,1,1,0,1,1
1194,2,2,1,1,1,1,1,1
1195,0,1,1,1,1,1,1,1
1196,0,2,0,0,0,0,0,1
1197,1,2,1,1,1,1,1,1
1198,2,1,1,0,1,0,0,1
1199,1,1,1,1,1,1,1,1
1200,2,1,1,1,1,1,1,1
1201,2,2,1,1,1,1,1,1
1202,2,1,1,1,1,1,1,1
1203,2,1,1,1,1,1,1,1
1204,1,2,1,1,1,1,1,1
1205,0,2,1,1,1,1,1,1
1206,2,1,1,1,1,1,1,1
1207,2,1,1,1,1,1,1,1
1208,2,2,1,1,1,1,1,1
1209,0,1,1,1,1,1,1,1
1210,2,2,1,1,1,1,1,1
1211,1,2,1,1,1,1,1,1
1212,1,1,1,1,1,1,1,1
1213,2,2,1,1,1,1,1,1
1214,0,1,1,1,1,1,1,1
1215,2,2,1,1,1,1,1,1
1216,2,2,1,1,1,1,1,0
1217,0,1,1,1,1,1,1,1
1218,0,1,1,1,1,1,1,1
1219,0,1,1,1,1,1,1,1
1220,1,1,1,1,1,1,1,1
1221,2,1,1,1,1,1,1,1
1222,2,2,1,1,1,1,1,1
1223,0,2,1,1,1,1,1,1
1224,2,2,1,1,1,1,1,1
1225,0,1,1,1,1,1,1,0
1226,0,2,1,1,1,1,1,1
1227,1,2,0,0,1,0,0,0
1228,1,1,0,0,1,0,1,1
1229,0,1,1,1,1,1,1,1
1230,0,1,1,1,1,1,1,0
1231,2,2,1,1,0,1,1,1
1232,0,1,1,1,1,1,1,1
1233,0,1,0,0,0,0,1,0
1234,0,1,0,0,1,0,0,1
1235,0,1,1,1,1,1,1,1
1236,1,2,1,1,1,1,1,1
1237,1,1,1,1,0,1,1,1
1238,1,1,0,0,1,0,0,1
1239,0,1,1,1,1,1,1,1
1240,0,1,1,1,1,1,1,0
1241,2,2,1,0,1,0,1,1
1242,1,1,1,1,1,1,1,1
1243,0,1,1,1,0,1,1,1
1244,1,1,1,1,1,1,1,1
1245,2,1,1,1,1,1,1,1
1246,2,2,1,1,1,1,1,1
1247,1,2,1,1,1,1,1,1
1248,2,1,1,1,1,1,1,1
1249,0,2,0,0,1,0,0,0
1250,0,3,1,0,1,0,0,0
1251,2,2,1,1,1,1,1,1
1252,0,1,1,1,1,1,1,1
1253,1,1,1,1,1,1,1,1
1254,2,2,1,1,1,1,1,0
1255,1,2,1,1,1,0,0,1
1256,0,2,1,1,1,1,1,1
1257,1,2,1,1,1,1,1,1
1258,1,1,1,1,1,1,1,1
1259,0,1,1,1,1,0,1,0
1260,0,1,1,1,1,1,1,1
1261,0,1,1,1,1,1,1,1
1262,1,1,1,1,1,1,1,1
1263,2,2,1,1,1,1,1,1
1264,2,1,1,1,1,1,1,1
1265,2,2,1,1,1,1,1,1
1266,1,2,1,1,1,1,1,1
1267,1,1,1,1,1,1,1,1
1268,0,1,1,1,1,1,1,0
1269,1,2,1,1,0,1,1,1
1270,2,2,1,1,1,1,1,1
1271,1,2,0,0,0,0,1,1
1272,2,2,1,1,1,1,1,1
1273,0,1,1,1,1,1,1,1
1274,2,2,1,1,1,1,1,1
1275,2,2,1,1,1,1,1,1
1276,1,2,1,1,1,1,1,1
1277,0,2,1,1,1,1,1,1
1278,1,1,1,1,1,1,1,1
1279,2,2,1,1,1,1,1,1
1280,1,2,1,1,1,1,1,1
1281,2,1,1,1,1,1,1,1
1282,0,1,0,0,1,0,1,0
1283,1,2,1,1,1,1,1,1
1284,0,1,1,1,1,1,1,1
1285,1,2,1,1,1,1,1,1
1286,2,2,0,0,1,1,0,0
1287,0,1,0,0,1,0,0,0
1288,2,2,1,1,1,1,1,1
1289,0,1,0,1,1,1,1,1
1290,1,2,1,1,1,1,1,1
1291,2,2,1,1,1,1,1,1
1292,2,2,1,1,1,1,1,1
1293,2,2,1,1,1,1,1,1
1294,0,1,1,1,1,1,1,1
1295,1,1,1,1,1,1,1,1
1296,0,1,1,1,1,1,1,1
1297,0,1,1,1,1,1,1,1
1298,0,1,0,0,1,0,1,0
1299,1,2,1,0,1,0,0,1
1300,0,2,1,1,1,1,1,1
1301,1,2,1,1,1,1,1,1
1302,1,1,1,0,1,0,1,1
1303,2,2,1,1,1,1,1,1
1304,2,1,1,1,1,1,1,1
1305,1,2,0,0,1,0,1,1
1306,0,1,0,0,0,0,1,0
1307,1,1,1,1,1,1,1,1
1308,0,2,0,0,1,0,0,1
1309,0,1,0,0,1,1,0,1
1310,0,1,1,1,1,1,1,0
1311,1,1,1,1,1,1,1,1
1312,2,2,1,1,1,1,1,1
1313,1,1,1,1,1,1,1,1
1314,2,2,1,1,1,1,1,1
1315,2,2,1,1,1,1,1,1
1316,1,2,1,1,0,1,1,1
1317,0,1,1,0,1,0,1,0
1318,1,2,1,1,1,1,1,0
1319,1,1,0,0,1,0,1,1
1320,1,3,1,1,0,1,1,1
1321,1,2,1,1,1,1,1,1
1322,0,2,0,0,1,0,0,0
1323,1,1,1,1,1,1,1,1
1324,2,1,1,1,1,1,1,1
1325,2,3,1,1,1,1,1,1
1326,0,1,1,1,1,1,1,1
1327,2,2,1,1,0,1,1,1
1328,0,3,1,0,1,0,1,1
1329,2,2,1,1,1,1,1,1
1330,1,2,1,1,1,1,1,1
1331,0,2,1,0,1,0,1,1
1332,1,1,1,1,1,1,1,1
1333,1,2,1,1,1,1,1,1
1334,1,4,1,1,1,1,1,1
1335,2,2,1,1,1,1,1,1
1336,1,1,1,1,1,1,1,0
1337,0,2,1,1,0,1,1,1
1338,0,1,1,1,1,1,1,1
1339,0,1,1,0,1,0,1,0
1340,1,1,1,1,1,1,1,1
1341,0,2,1,0,1,0,1,1
1342,1,1,1,1,1,1,1,1
1343,0,2,1,0,1,0,0,1
1344,0,2,1,0,0,0,0,0
1345,1,1,1,1,1,1,1,1
1346,2,2,1,1,1,1,1,1
1347,1,2,1,1,1,1,1,1
1348,1,3,1,1,0,1,1,1
1349,0,2,1,1,1,1,1,1
1350,0,1,1,1,1,1,1,0
1351,0,1,1,1,1,1,1,1
1352,1,1,1,1,1,1,1,1
1353,1,2,1,1,1,1,1,1
1354,2,1,1,1,1,1,1,1
1355,2,2,1,1,1,1,1,1
1356,2,1,1,0,1,0,1,1
1357,1,1,0,1,1,1,0,0
1358,1,2,0,0,1,0,1,1
1359,1,1,1,1,1,1,1,0
1360,1,1,1,0,1,0,0,1
1361,2,2,1,1,1,1,1,1
1362,0,1,0,0,0,0,0,0
1363,1,2,1,1,0,1,1,1
1364,0,2,0,0,1,0,0,1
1365,1,1,1,1,1,1,1,1
1366,1,3,1,1,1,1,1,1
1367,0,1,1,1,1,1,1,0
1368,1,2,1,1,1,1,1,1
1369,0,1,1,1,1,1,1,1
1370,1,2,1,1,1,1,1,1
1371,0,1,1,1,1,1,1,1
1372,0,1,1,1,1,1,1,1
1373,1,2,1,1,1,1,1,1
1374,1,2,1,1,0,1,1,1
1375,1,2,1,1,1,1,1,1
1376,0,2,0,0,1,0,1,1
1377,2,1,1,0,1,0,1,1
1378,1,1,1,1,1,1,1,1
1379,2,1,1,1,1,1,1,1
1380,1,1,1,1,1,1,1,1
1381,0,2,1,1,1,1,1,0
1382,2,2,1,1,1,1,1,1
1383,0,1,1,1,1,1,1,1
1384,1,1,1,1,1,1,1,1
1385,1,2,1,1,1,1,1,1
1386,0,1,1,1,1,1,1,0
1387,1,1,0,0,1,0,1,1
1388,0,1,1,1,1,1,1,1
1389,0,2,0,0,0,0,0,0
1390,1,1,1,1,1,1,1,1
1391,2,2,1,1,0,1,1,1
1392,1,1,1,1,1,1,1,1
1393,0,1,1,0,1,0,1,1
1394,1,1,1,1,1,1,1,1
1395,0,1,1,1,1,1,1,0
1396,1,1,1,1,1,1,1,1
1397,2,2,1,1,1,1,1,1
1398,2,3,1,1,1,1,1,1
1399,0,1,1,1,1,1,1,1
1400,2,2,1,1,1,1,1,1
1401,0,2,1,1,1,1,1,1
1402,0,1,1,1,1,1,1,1
1403,1,2,1,1,1,1,1,1
1404,2,2,1,1,1,1,1,1
1405,0,2,1,1,1,1,1,1
1406,2,1,1,1,1,1,1,1
1407,1,2,1,1,1,1,1,1
1408,2,2,1,1,1,1,1,1
1409,0,1,1,1,1,1,1,1
1410,0,2,1,1,0,1,1,1
1411,1,1,1,1,1,1,1,1
1412,0,1,1,1,1,1,1,1
1413,1,1,1,1,1,1,1,1
1414,1,3,1,1,1,1,1,1
1415,0,1,1,1,0,1,1,1
1416,2,2,0,0,1,0,1,0
1417,2,2,1,1,1,1,1,0
1418,2,2,1,1,1,1,1,1
1419,1,2,0,0,1,0,1,0
1420,0,1,1,1,1,1,1,1
1421,1,1,1,1,1,1,1,1
1422,0,1,0,1,1,1,1,1
1423,0,1,0,0,1,0,1,1
1424,0,1,1,1,1,1,1,0
1425,1,2,1,1,1,1,1,1
1426,2,2,1,1,1,1,1,1
1427,0,1,1,0,1,0,1,1
1428,1,2,0,0,1,0,1,1
1429,0,1,1,1,1,1,1,1
1430,0,1,1,1,1,1,1,1
1431,1,2,1,1,0,1,1,1
1432,2,2,1,1,1,1,1,1
1433,0,1,1,1,1,1,1,1
1434,1,1,1,1,1,1,1,1
1435,0,2,1,1,1,1,1,0
1436,1,2,1,1,1,1,1,1
1437,1,1,1,1,1,1,1,1
1438,2,2,0,0,1,0,1,1
1439,2,2,1,1,1,1,1,1
1440,0,1,1,1,1,1,1,1
1441,2,3,1,1,1,1,1,1
1442,2,1,1,1,1,1,1,1
1443,2,2,1,1,1,1,1,1
1444,1,2,1,1,1,1,1,1
1445,1,1,0,1,1,1,0,0
1446,1,1,1,1,0,1,1,1
1447,2,2,1,1,1,1,1,1
1448,0,1,1,1,1,1,1,1
1449,1,2,1,1,1,1,1,1
1450,1,1,1,1,1,1,1,1
1451,1,2,1,1,1,1,1,1
1452,2,2,1,1,1,1,1,0
1453,2,2,1,1,1,1,1,1
1454,1,2,1,1,1,1,1,1
1455,1,2,1,1,0,1,1,1
1456,0,1,1,1,1,1,1,1
1457,2,2,1,1,0,1,1,1
1458,1,1,0,0,1,0,0,1
1459,2,2,1,1,1,1,1,1
1460,1,2,1,1,1,1,1,1
1461,2,1,0,0,1,1,1,1
1462,2,2,1,1,1,1,1,1
1463,2,2,1,1,1,1,1,1
1464,2,2,1,1,1,1,1,1
1465,0,3,1,1,1,1,1,1
1466,2,2,1,1,1,1,1,1
1467,0,1,1,0,1,0,1,1
1468,1,2,0,0,0,0,0,0
1469,0,2,1,1,1,1,1,0
1470,0,1,1,1,1,1,1,0
1471,1,2,1,1,1,1,1,1
1472,1,1,1,1,1,1,1,1
1473,0,1,1,1,1,1,1,0
1474,2,1,1,1,1,1,1,1
1475,2,2,1,1,1,1,1,1
1476,2,2,1,1,1,1,1,1
1477,0,1,1,1,1,1,1,1
1478,0,1,1,1,1,1,1,1
1479,0,1,1,1,1,1,1,1
1480,2,1,1,1,1,1,1,1
1481,0,1,1,1,1,1,1,0
1482,0,2,1,1,1,1,1,1
1483,1,2,0,0,1,0,1,0
1484,1,3,1,1,1,1,1,1
1485,0,1,1,1,1,1,1,1
1486,2,2,1,1,1,1,1,1
1487,1,2,0,0,1,0,1,1
1488,0,1,1,1,1,1,1,1
1489,1,1,1,1,1,1,1,1
1490,0,1,1,1,1,1,1,1
1491,0,1,1,1,1,1,1,1
1492,1,2,1,1,1,1,1,1
1493,1,1,1,1,1,1,1,1
1494,2,1,1,1,1,1,1,1
1495,2,1,1,1,1,1,1,1
1496,2,2,1,1,1,1,1,1
1497,2,1,1,1,1,1,1,1
1498,1,2,1,1,1,1,1,1
1499,0,1,1,1,1,1,1,1
1500,2,2,1,1,1,1,1,1
1501,0,2,1,1,1,1,1,0
1502,0,2,0,1,1,1,1,1
1503,2,2,1,1,1,1,1,1
1504,2,2,1,1,1,1,1,1
1505,1,1,0,0,1,0,0,1
1506,0,2,1,0,1,0,0,0
1507,2,2,1,1,1,1,1,1
1508,2,2,1,1,1,1,1,1
1509,2,2,1,1,1,1,1,1
1510,0,2,0,0,1,1,1,0
